,webrtc-media-0.6.0,adt>adt,warn,   --> src/audio/buffer.rs:130:22
300,rustr-0.1.9,*mut uint>*mut [int],warn,    --> src/rdll/unix64.rs:1089:9
301,rustr-0.1.9,&[uint]>*mut uint,warn,    --> src/rdll/unix64.rs:1092:28
302,rustr-0.1.9,*mut uint>*mut int,warn,    --> src/rdll/unix64.rs:1093:9
303,rustr-0.1.9,*mut param>*mut adt,warn,  --> src/rptr.rs:89:40
304,rustr-0.1.9,*mut adt>*mut param,warn,   --> src/rptr.rs:123:33
305,rustr-0.1.9,*mut adt>*mut param,warn,   --> src/rptr.rs:131:9
306,rustr-0.1.9,*mut adt>*mut param,warn,   --> src/rptr.rs:182:34
307,rustr-0.1.9,*mut param>*mut adt,warn,   --> src/rweak.rs:129:36
308,rustr-0.1.9,*mut adt>*mut param,warn,   --> src/rweak.rs:159:33
309,rustr-0.1.9,*mut adt>*mut param,warn,   --> src/rweak.rs:167:9
310,rustr-0.1.9,*mut adt>*mut param,warn,   --> src/rweak.rs:218:34
311,rustr-0.1.9,*mut adt>*mut adt,warn,   --> src/environment.rs:154:21
312,zmq2-0.5.0,&&[uint]>&&[uint],warn,   --> src/lib.rs:311:36
313,autocxx-0.25.0,adt>adt,warn,   --> src/reference_wrapper.rs:350:33
314,autocxx-0.25.0,adt>adt,warn,   --> src/reference_wrapper.rs:402:9
315,rust-lzo-0.6.2,int>adt,warn,  --> src/lib.rs:60:13
316,rust-lzo-0.6.2,int>adt,warn,  --> src/lib.rs:74:14
317,rust-lzo-0.6.2,int>adt,warn,  --> src/lib.rs:87:14
318,wasmer-wasi-3.2.0-alpha.1,[uint]>[uint],safe,    --> src/state/socket.rs:1124:53
319,wasmer-wasi-3.2.0-alpha.1,[uint]>[uint],safe,    --> src/state/socket.rs:1149:45
320,wasmer-wasi-3.2.0-alpha.1,[uint]>[uint],safe,    --> src/state/socket.rs:1202:26
321,wasmer-wasi-3.2.0-alpha.1,[uint]>[uint],safe,    --> src/state/socket.rs:1270:26
322,wasmer-wasi-3.2.0-alpha.1,[uint]>[uint],safe,    --> src/state/socket.rs:1342:34
323,wasmer-wasi-3.2.0-alpha.1,[uint]>[uint],safe,    --> src/state/socket.rs:1357:61
324,wasmer-types-4.0.0-alpha.1,adt>[uint],warn,   --> src/serialize.rs:236:18
325,wasmer-types-4.0.0-alpha.1,[uint]>adt,safe,   --> src/serialize.rs:253:37
326,collectd-plugin-0.14.0,int>adt,warn,   --> src/api/mod.rs:225:35
327,collectd-plugin-0.14.0,[uint]>[int],warn,   --> src/api/mod.rs:618:17
328,artifact-0.2.4,adt>*const adt,warn,  --> src/internal/comm.rs:33:1
329,backtrace-0.3.67,adt>adt,warn,  --> src/symbolize/gimli.rs:98:26
330,backtrace-0.3.67,&mut adt>&mut adt,warn,   --> src/symbolize/gimli.rs:334:23
331,backtrace-0.3.67,adt>adt,warn,   --> src/symbolize/gimli.rs:344:19
332,inferno-0.11.15,&param>&param,warn,   --> src/collapse/common.rs:222:21
333,inferno-0.11.15,&param>&param,warn,   --> src/collapse/common.rs:222:21
334,inferno-0.11.15,adt>adt,warn,   --> src/collapse/common.rs:222:21
335,ra_ap_rust-analyzer-0.0.149,&param>&param,warn,   --> src/main_loop.rs:174:9
336,ra_ap_rust-analyzer-0.0.149,&param>&param,warn,   --> src/main_loop.rs:174:9
337,ra_ap_rust-analyzer-0.0.149,adt>adt,warn,   --> src/main_loop.rs:174:9
338,binstall-tar-0.4.39,&adt>&[uint],warn,    --> src/header.rs:1373:18
339,binstall-tar-0.4.39,&mut adt>&mut [uint],warn,    --> src/header.rs:1379:18
340,redox_syscall-0.3.5,adt>uint,warn,   --> src/data.rs:159:13
341,batbox-0.14.0,&adt>&[param],warn,   --> src/color/rgba.rs:223:18
342,batbox-0.14.0,&mut adt>&mut [param],warn,   --> src/color/rgba.rs:229:18
343,batbox-0.14.0,&adt>&[param],warn,  --> src/geom/mat/mat3/mod.rs:59:18
344,batbox-0.14.0,&mut adt>&mut [param],warn,  --> src/geom/mat/mat3/mod.rs:62:18
345,batbox-0.14.0,&adt>&[param],warn,  --> src/geom/mat/mat4/mod.rs:70:18
346,batbox-0.14.0,&mut adt>&mut [param],warn,  --> src/geom/mat/mat4/mod.rs:73:18
347,batbox-0.14.0,&adt>&[param],warn,  --> src/geom/vec/vec2.rs:40:18
348,batbox-0.14.0,&mut adt>&mut [param],warn,  --> src/geom/vec/vec2.rs:46:18
349,batbox-0.14.0,&adt>&[param],warn,  --> src/geom/vec/vec3.rs:42:18
350,batbox-0.14.0,&mut adt>&mut [param],warn,  --> src/geom/vec/vec3.rs:48:18
351,batbox-0.14.0,&adt>&[param],warn,  --> src/geom/vec/vec4.rs:44:18
352,batbox-0.14.0,&mut adt>&mut [param],warn,  --> src/geom/vec/vec4.rs:50:18
353,fastcgi-1.0.0,adt>[uint],warn,  --> src/unix.rs:79:30
354,fastcgi-1.0.0,adt>[uint],warn,  --> src/unix.rs:84:30
355,fastcgi-1.0.0,uint>[uint],warn,   --> src/lib.rs:138:13
356,fastcgi-1.0.0,uint>[uint],warn,   --> src/lib.rs:158:9
357,fastcgi-1.0.0,uint>[uint],warn,   --> src/lib.rs:161:9
358,fastcgi-1.0.0,[uint]>uint,safe,   --> src/lib.rs:177:44
359,fastcgi-1.0.0,[uint]>uint,safe,   --> src/lib.rs:178:48
360,fastcgi-1.0.0,int>[uint],warn,   --> src/lib.rs:191:21
361,fastcgi-1.0.0,[uint]>uint,safe,   --> src/lib.rs:230:34
362,fawkes-crypto-4.4.0,[uint]>[[uint]],warn, --> src/engines/mod.rs:6:1
363,fawkes-crypto-4.4.0,[uint]>[[uint]],warn,  --> src/engines/mod.rs:10:1
364,tst-0.10.1,adt>adt,warn,   --> src/traverse.rs:429:14
365,tst-0.10.1,adt>adt,warn,   --> src/map.rs:601:18
366,tst-0.10.1,adt>adt,warn,   --> src/map.rs:666:70
367,queen-io-0.6.1,[uint]>uint,safe,   --> src/sys/timerfd.rs:207:34
368,queen-io-0.6.1,adt>*mut adt,warn,  --> src/plus/lru_cache.rs:66:27
369,queen-io-0.6.1,*mut adt>adt,warn,   --> src/plus/lru_cache.rs:311:45
370,current-0.1.2,*mut param>&mut param,warn,  --> src/lib.rs:84:14
371,current-0.1.2,&adt>&mut adt,warn,   --> src/lib.rs:117:13
372,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:491:236
373,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:493:189
374,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:495:172
375,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:497:188
376,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:499:164
377,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:501:229
378,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:503:181
379,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:505:202
380,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:507:199
381,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:509:117
382,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:511:121
383,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:513:118
384,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:515:118
385,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:517:115
386,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:519:156
387,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:521:215
388,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:523:87
389,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:525:89
390,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:527:89
391,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:529:93
392,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:531:221
393,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:533:188
394,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:535:120
395,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:537:166
396,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:539:149
397,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:541:120
398,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:543:182
399,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:545:153
400,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:547:212
401,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:549:194
402,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:551:179
403,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:553:164
404,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:555:192
405,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:557:172
406,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:559:156
407,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:561:120
408,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:563:178
409,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:565:61
410,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_bindings.rs:567:60
411,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:527:236
412,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:529:189
413,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:531:172
414,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:533:188
415,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:535:246
416,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:537:164
417,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:539:229
418,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:541:181
419,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:543:202
420,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:545:199
421,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:547:117
422,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:549:121
423,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:551:118
424,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:553:118
425,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:555:115
426,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:557:156
427,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:559:215
428,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:561:87
429,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:563:89
430,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:565:89
431,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:567:93
432,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:569:221
433,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:571:188
434,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:573:120
435,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:575:166
436,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:577:96
437,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:579:149
438,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:581:120
439,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:583:182
440,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:585:153
441,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:587:212
442,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:589:194
443,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:591:179
444,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:593:164
445,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:595:192
446,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:597:172
447,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:599:156
448,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:601:120
449,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:603:160
450,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:605:128
451,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:607:126
452,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:609:178
453,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:611:61
454,glutin_glx_sys-0.4.0,*const adt>fnptr,warn,   --> /home/RuMorph/crates/source/glutin_glx_sys-0.4.0/target/debug/build/glutin_glx_sys-bd331d1310acc54c/out/glx_extra_bindings.rs:613:60
455,archery-0.5.0,adt>adt,warn,  --> src/shared_pointer/kind/arc/mod.rs:32:50
456,archery-0.5.0,adt>adt,warn,  --> src/shared_pointer/kind/arc/mod.rs:39:9
457,archery-0.5.0,adt>adt,warn,  --> src/shared_pointer/kind/rc/mod.rs:32:49
458,archery-0.5.0,adt>adt,warn,  --> src/shared_pointer/kind/rc/mod.rs:39:9
459,anstyle-parse-0.2.0,uint>adt,warn,   --> src/state/definitions.rs:127:13
460,anstyle-parse-0.2.0,uint>adt,warn,   --> src/state/definitions.rs:129:13
461,cao-lang-0.1.108,uint>adt,warn,   --> src/vm.rs:226:47
462,icu_collator-1.2.0,[uint]>adt,warn,   --> src/elements.rs:161:5
463,icu_collator-1.2.0,uint>adt,warn,   --> src/elements.rs:360:18
464,icu_collator-1.2.0,uint>adt,warn,   --> src/options.rs:432:18
465,icu_collator-1.2.0,uint>adt,warn,   --> src/options.rs:452:13
466,icu_collator-1.2.0,&mut adt>&mut adt,warn,  --> src/provider.rs:77:1
467,icu_collator-1.2.0,&mut adt>&mut adt,warn,   --> src/provider.rs:193:1
468,icu_collator-1.2.0,&mut adt>&mut adt,warn,   --> src/provider.rs:219:1
469,icu_collator-1.2.0,&mut adt>&mut adt,warn,   --> src/provider.rs:237:1
470,icu_collator-1.2.0,uint>adt,warn,   --> src/provider.rs:365:18
471,icu_collator-1.2.0,&mut adt>&mut adt,warn,   --> src/provider.rs:423:1
472,libpijul-1.0.0-beta.5,&&[uint]>&adt,warn,  --> src/pristine/path_id.rs:55:13
473,libpijul-1.0.0-beta.5,&&[uint]>&adt,warn,    --> src/pristine/sanakirja.rs:2458:5
474,libpijul-1.0.0-beta.5,&&[uint]>&adt,warn,    --> src/pristine/sanakirja.rs:2561:13
475,libpijul-1.0.0-beta.5,&&[uint]>&adt,warn,    --> src/pristine/sanakirja.rs:2593:13
476,libpijul-1.0.0-beta.5,&&[uint]>&adt,warn,  --> src/small_string.rs:48:13
477,libpijul-1.0.0-beta.5,&&[uint]>&adt,warn,  --> src/small_string.rs:60:13
478,libpijul-1.0.0-beta.5,&mut &[uint]>&mut adt,warn,  --> src/small_string.rs:72:13
479,libpijul-1.0.0-beta.5,&mut &[uint]>&mut adt,warn,  --> src/small_string.rs:84:13
480,libpijul-1.0.0-beta.5,&adt>&&[uint],warn,   --> src/small_string.rs:269:33
