meilisearch-sdk,0.23.1,meilisearch/meilisearch-sdk
hpke-rs-crypto,0.1.1,franziskuskiefer/hpke-rs
heatmap,0.7.4,pelikan-io/rustcommon
cargo-run-wasm,0.3.2,rukai/cargo-run-wasm
permutate,0.3.2,mmstick/permutate
sailfish-compiler,0.6.1,rust-sailfish/sailfish
tower-request-modifier,0.1.0,tower-rs/tower-http
git-transport,0.25.5,Byron/gitoxide
dioxus,0.3.2,DioxusLabs/dioxus/
trim-margin,0.1.0,mindsbackyard/trim-margin
hifitime,3.8.2,nyx-space/hifitime
tokio_schedule,0.3.0,dedefer/tokio_schedule
ic-test-state-machine-client,2.2.0,dfinity/test-state-machine-client
opaque_typedef_macros,0.0.5,lo48576/opaque_typedef
bevy_rapier2d,0.21.0,dimforge/bevy_rapier
dioxus-core-macro,0.3.0,DioxusLabs/dioxus/
holo_hash,0.3.0-beta-dev.0,none
sodoken,0.0.9,holochain/sodoken
rustsym,0.3.2,trixnz/rustsym
libp2p-allow-block-list,0.1.1,libp2p/rust-libp2p
num-macros,0.1.40,rust-num/num
genpdf,0.2.0,https://git.sr.ht/~ireas/genpdf-rs
apple-xar,0.13.0,indygreg/apple-platform-rs.git
tiled,0.11.1,mapeditor/rs-tiled
zellij-server,0.36.0,none
slog-extlog,8.0.0,slog-rs/extlog
atat_derive,0.18.0,BlackbirdHQ/atat
nrf52840-pac,0.12.2,nrf-rs/nrf-pacs
ruma-signatures,0.13.1,ruma/ruma
assets_manager,0.10.1,a1phyr/assets_manager
zellij-client,0.36.0,none
clipper-sys,0.7.2,lelongg/clipper-sys
holochain_zome_types,0.3.0-beta-dev.0,none
gdkx11,0.17.0,gtk-rs/gtk3-rs
rosvgtree,0.3.0,RazrFalcon/resvg
stability,0.1.1,sagebind/stability
memfile,0.2.1,de-vri-es/memfile-rs
assimp,0.3.1,Eljay/assimp-rs
bpaf_derive,0.4.0,pacak/bpaf
hpke-rs-rust-crypto,0.1.1,franziskuskiefer/hpke-rs
readwrite,0.2.0,vi/readwrite
executor,0.8.4,https://www.github.com/richardanaya/executor
piston3d-cam,0.6.0,pistondevelopers/cam.git
apple-flat-package,0.13.0,indygreg/apple-platform-rs.git
mown,0.2.2,timothee-haudebourg/mown
gvr-sys,0.7.2,MortimerGoro/gvr-sys
hlua,0.4.1,tomaka/hlua
abscissa_tokio,0.7.0,iqlusioninc/abscissa/tree/main/tokio
par-map,0.1.4,TeXitoi/par-map
beach_map,0.2.1,leudz/beach_map
switchboard-protos,0.1.60,none
simple_xml_serialize,0.3.0,cptbobossa/simple_xml_serialize
couch_rs,0.9.2,mibes/couch-rs
git-protocol,0.26.4,Byron/gitoxide
tree-sitter-java,0.20.0,tree-sitter/tree-sitter-java
evcxr_jupyter,0.14.2,google/evcxr
atat,0.18.0,BlackbirdHQ/atat
sanitize-filename-reader-friendly,2.2.1,https://gitlab.com/getreu/sanitize-filename-reader-friendly
oasis-macros,0.3.0,oasislabs/oasis-rs.git
pact_mock_server,1.1.0,pact-foundation/pact-reference/blob/master/rust/pact_mock_server
tracing-span-tree,0.1.1,matklad/tracing-span-tree
fax,0.2.0,pdf-rs/fax
tojson_macros,0.3.4,sunng87/tojson_macros
libp2p-connection-limits,0.1.0,libp2p/rust-libp2p
ckb-script,0.110.0,nervosnetwork/ckb
lib3h_protocol,0.0.42,holochain/lib3h
vint64,1.0.1,iqlusioninc/veriform/tree/develop/rust/vint64/
mut_static,5.0.0,tyleo/mut_static.git
ncollide,0.14.3,sebcrozet/ncollide
unic-ucd-block,0.9.0,open-i18n/rust-unic/
threadbound,0.1.6,dtolnay/threadbound
nohash,0.2.0,tetcoin/nohash
alacritty_config,0.1.1,none
atomicring,1.2.9,eun-ice/atomicring
spa,0.3.1,frehberg/spa-rs
guid-parser,0.1.0,dherman/guid
interledger-service,0.4.0,interledger-rs/interledger-rs
speculoos,0.11.0,oknozor/speculoos
dylint_driver,2.1.9,trailofbits/dylint
dioxus-hooks,0.3.1,DioxusLabs/dioxus/
enigo,0.1.2,enigo-rs/enigo
shippo,0.1.29,oxidecomputer/cio
git-packetline,0.14.3,Byron/gitoxide
geo-clipper,0.7.3,lelongg/geo-clipper
align-data,0.1.0,CasualX/align_data
holochain_wasmer_host,0.0.84,none
jsonrpc-v2-macros,0.1.0,kardeiz/jsonrpc-v2
oasis-borsh-derive-internal,0.2.14,nearprotocol/borsh
starknet-curve,0.3.0,xJonathanLEI/starknet-rs
sparse-merkle-tree,0.6.1,nervosnetwork/sparse-merkle-tree
roperator,0.3.0,psFried/roperator
bear-lib-terminal,2.0.0,nabijaczleweli/BearLibTerminal.rs
bellman_ce,0.3.5,matter-labs/bellman
twilight-http-ratelimiting,0.15.1,twilight-rs/twilight.git
dominator_helpers,0.7.2,dakom/dominator-helpers
evdev-sys,0.2.5,ndesh26/evdev-rs
bee-message,0.2.0,iotaledger/bee
meio,0.97.0,rillrate/meio
dot-generator,0.2.0,none
cargo-script,0.2.8,DanielKeep/cargo-script
safe_core,0.43.1,maidsafe/safe_client_libs
wapc,1.1.0,none
av-format,0.7.0,rust-av/rust-av
madato,0.5.3,inosion/madato
glob-match,0.2.1,none
miracl_amcl,3.2.5,miracl/amcl
futures-state-stream,0.2.0,sfackler/futures-state-stream
syslog_rfc5424,0.9.0,Roguelazer/rust-syslog-rfc5424
uchardet,2.0.4,emk/rust-uchardet
apple-codesign,0.22.0,indygreg/apple-platform-rs.git
indexed,0.2.0,oooutlk/indexed
background-jobs-actix,0.15.0,https://git.asonix.dog/asonix/background-jobs
texture-synthesis,0.8.2,EmbarkStudios/texture-synthesis
bb8-tiberius,0.15.0,kardeiz/bb8-tiberius
fuel-metrics,0.15.3,FuelLabs/fuel-core
background-jobs,0.15.0,https://git.asonix.dog/asonix/background-jobs
bui-backend-types,0.8.0,none
scudo-sys,0.2.2,google/rust-scudo
amq-proto,0.1.0,Antti/rust-amq-proto
repackage,0.1.1,jonhoo/repackage
google-api-proto,1.279.0,mechiru/google-api-proto
go-flag,0.1.0,qnighy/go-flag.rs
oasis-borsh,0.2.12,nearprotocol/borsh
libunftp,0.18.8,bolcom/libunftp
fluvio-smartmodule,0.6.0,infinyon/fluvio
wasm-bindgen-derive,0.2.0,fjarri/wasm-bindgen-derive
xml_writer,0.4.0,pzol/xml_writer.git
rweb,0.15.0,kdy1/rweb.git
smlang-macros,0.6.0,korken89/smlang-rs
unix_str,1.0.0,https://gitlab.com/SnejUgal/unix_str
scudo,0.1.3,google/rust-scudo
fil_actors_runtime,9.0.1,filecoin-project/builtin-actors
ngrammatic,0.4.0,compenguy/ngrammatic
unic-ucd-name_aliases,0.9.0,open-i18n/rust-unic/
matroska,0.23.0,tuffy/matroska
smlang,0.6.0,korken89/smlang-rs
fluvio-smartmodule-derive,0.4.0,infinyon/fluvio
viaspf,0.5.3,https://gitlab.com/glts/viaspf
unix_path,1.0.1,https://gitlab.com/SnejUgal/unix_path
wproc_macro,0.1.0,Wandalen/wTools/tree/master/module/rust/wproc_macro
nu-utils,0.80.0,nushell/nushell/tree/main/crates/nu-utils
fftw-sys,0.8.0,rust-math/fftw
focaccia,1.3.1,artichoke/focaccia
main_error,0.1.2,danleh/main_error
ark-test-curves,0.4.2,arkworks-rs/algebra
fletcher,0.3.0,jbangelo/fletcher
direct3d11,0.3.0-alpha2,Connicpu/direct3d11-rs
tectonic_xdv,0.2.2,tectonic-typesetting/tectonic/
oasis-borsh-derive,0.2.10,nearprotocol/borsh
aws-sdk-sfn,0.28.0,awslabs/aws-sdk-rust
tracing-fluent-assertions,0.3.0,tobz/tracing-fluent-assertions
wca,0.1.3,Wandalen/wTools/tree/master/module/move/wca
mandos,0.18.0,ElrondNetwork/elrond-wasm-rs
inquerest,0.3.1,ivanceras/inquerest
cargo-msrv,0.16.0-beta.14,foresterre/cargo-msrv
pub-iterator-type,0.1.1,TeXitoi/par-iterator-type
async-ffi,0.4.1,oxalica/async-ffi
fax_derive,0.1.0,pdf-rs/fax
binary-merge,0.1.2,rklaehn/binary-merge
speech-dispatcher,0.16.0,https://gitlab.com/ndarilek/speech-dispatcher-rs
slack-hook2,0.10.1,clux/rust-slack
sntpc,0.3.4,vpetrigo/sntpc
ntdll,0.0.3,hinaria/ntdll
meowhash,0.3.0,bodil/meowhash-rs
basis-universal-sys,0.3.0,aclysma/basis-universal-rs
bpf-sys,2.3.0,foniod/redbpf
pdf_derive,0.1.22,pdf-rs/pdf_derive
ncollide_geometry,0.6.4,sebcrozet/ncollide
clams,0.0.16,lukaspustina/clams.git
i2c-linux-sys,0.2.1,arcnmx/i2c-linux-sys-rs
interledger-http,0.4.0,interledger-rs/interledger-rs
uwuify,0.2.2,Daniel-Liu-c0deb0t/uwu
base-62,0.1.1,kryptco/base62.rs
switchboard-program,0.2.1,none
cio-api,0.1.2,oxidecomputer/cio
imgui-wgpu,0.22.0,Yatekii/imgui-wgpu-rs
ssh-encoding,0.2.0-pre,RustCrypto/SSH/tree/master/ssh-encoding
rweb-macros,0.14.0,kdy1/rweb.git
rendezvous_hash,0.3.0,sile/rendezvous_hash
multiboot2,0.15.1,rust-osdev/multiboot2
guid,0.1.0,dherman/guid
numerals,0.1.4,none
elastic_types,0.21.0-pre.4,elastic-rs/elastic
multi-map,1.3.0,thejpster/multi-map
basis-universal,0.3.0,aclysma/basis-universal-rs
mongoc-sys,1.22.0,thijsc/mongo-rust-driver
bee-ledger,0.6.1,iotaledger/bee
ntex-tokio,0.2.3,ntex-rs/ntex.git
spl-token-swap,3.0.0,solana-labs/solana-program-library
libR-sys,0.4.0,extendr/libR-sys
nu-glob,0.80.0,nushell/nushell/tree/main/crates/nu-glob
descriptor-wallet,0.10.0,BP-WG/descriptor-wallet
rsgen-avro,0.11.11,lerouxrgd/rsgen-avro
flo_stream,0.7.0,Logicalshift/flo_stream
crc-core,0.1.2,mrhooray/crc-core-rs.git
bunt,0.2.8,LukasKalbertodt/bunt/
heed,0.20.0-alpha.0,Kerollmops/heed
rusoto_servicediscovery,0.48.0,rusoto/rusoto
near-chain-configs,0.16.1,near/nearcore
linreg,0.2.0,49nord/linreg-rs.git
starknet-crypto-codegen,0.3.1,xJonathanLEI/starknet-rs
sasl,0.5.0,https://gitlab.com/lumi/sasl-rs
stylua,0.17.1,johnnymorganz/stylua
ed448-goldilocks,0.9.0,crate-crypto/Ed448-Goldilocks
serde_closure_derive,0.3.3,alecmocatta/serde_closure
tauri-winres,0.1.1,tauri-apps/winres
a,0.0.1,none
atelier_core,0.2.22,johnstonskj/rust-atelier.git
chamkho,1.4.3,veer66/chamkho
vt100,0.15.2,doy/vt100-rust
instance_of,0.1.0,Wandalen/wTools/tree/master/module/rust/instance_of
sval_derive,2.4.0,sval-rs/sval
coremidi,0.7.0,chris-zen/coremidi
triple_buffer,6.2.0,HadrienG2/triple-buffer
speech-dispatcher-sys,0.7.0,https://gitlab.com/ndarilek/speech-dispatcher-rs
couch_rs_derive,0.9.2,mibes/couch-rs
monch,0.4.2,denoland/monch
vectorize,0.2.0,deniskolodin/vectorize
pid,4.0.0,braincore/pid-rs
bunt-macros,0.2.8,LukasKalbertodt/bunt/
rusoto_route53,0.48.0,rusoto/rusoto
libzfs-types,0.1.2,whamcloud/rust-libzfs
big_s,1.0.2,brson/big_s
tide-rustls,0.3.0,jbr/tide-rustls
vector-map,1.0.1,p-avital/vec-map-rs.git
interledger-settlement,0.3.0,interledger-rs/interledger-rs
ruma-serde,0.6.1,ruma/ruma
http-signature-normalization,0.7.0,https://git.asonix.dog/Aardwolf/http-signature-normalization
rltk,0.8.7,thebracket/bracket-lib
wtest,0.1.2,Wandalen/wTools/tree/master/module/rust/wtest
proc-status,0.1.1,Canop/proc-status
test_dir,0.2.0,rpacholek/test_dir
modinverse,0.1.1,simon-andrews/rust-modinverse
libpijul,1.0.0-beta.5,https://nest.pijul.com/pijul/libpijul
matrix-sdk,0.6.2,matrix-org/matrix-rust-sdk
near-jsonrpc-primitives,0.16.1,near/nearcore
inet2_addr,0.9.0,internet2-org/rust-internet2
mp4ameta,0.11.0,Saecki/rust-mp4ameta
rs_merkle,1.4.1,antouhou/rs-merkle
civet-sys,0.3.0,jtgeibel/rust-civet
runtime-attributes,0.3.0-alpha.6,rustasync/runtime
tin-summer,1.21.14,vmchale/tin-summer
msgbox,0.7.0,bekker/msgbox-rs
mptcp-pm,0.1.2,none
lexpr,0.2.7,rotty/lexpr-rs
clean-path,0.2.1,https://gitlab.com/foo-jin/clean-path
stm32f30x,0.8.0,japaric/stm32f30x
thrussh-config,0.6.0,https://nest.pijul.com/pijul/thrussh
type-uuid-derive,0.1.2,randomPoison/type-uuid
mit-commit,3.1.7,PurpleBooth/mit-commit
fil_actor_cron,9.0.1,filecoin-project/builtin-actors
nrf-hal-common,0.16.0,nrf-rs/nrf-hal
quicksilver,0.4.0,ryanisaacg/quicksilver
fil_actor_init,9.0.1,filecoin-project/builtin-actors
fil_actor_miner,9.0.1,filecoin-project/builtin-actors
topo_sort,0.4.0,nu11ptr/topo_sort
fil_actor_multisig,9.0.1,filecoin-project/builtin-actors
tor-llcrypto,0.5.0,https://gitlab.torproject.org/tpo/core/arti.git/
pin-convert,0.1.0,none
seckey,0.12.1,quininer/seckey
unchecked_unwrap,4.0.0,daxpedda/unchecked_unwrap/tree/release
thread-tree,0.3.3,bluss/thread-tree
nom-packrat-macros,0.7.0,dalance/nom-packrat
http-signature-normalization-actix,0.8.0,https://git.asonix.dog/Aardwolf/http-signature-normalization
dmidecode,0.7.5,none
futures-stable-preview,0.2.3,rust-lang-nursery/futures-rs
os-id,3.0.1,DoumanAsh/os-id
vec3,0.2.1,https://gitlab.com/nathanfaucett/rs-gmath.git
futures-async-runtime-preview,0.2.3,rust-lang-nursery/futures-rs
httpcodec,0.2.3,sile/httpcodec
lib3h_sodium,0.0.42,holochain/lib3h
graphs_tools,0.1.2,Wandalen/wTools/tree/master/module/rust/graphs_tools
input-sys,1.17.0,Drakulix/input.rs/tree/master/input-sys
embedded-sdmmc,0.5.0,rust-embedded-community/embedded-sdmmc-rs
wasmer-compiler-llvm,4.0.0-alpha.1,wasmerio/wasmer
sexp,1.1.4,cgaebel/sexp
rustwide,0.16.0,rust-lang/rustwide
near-runtime-fees,2.2.0,nearprotocol/nearcore
libslirp-sys,4.2.1,https://gitlab.freedesktop.org/slirp/libslirp-sys
caret,0.4.0,https://gitlab.torproject.org/tpo/core/arti.git/
yarte_hir,0.15.6,botika/yarte
type-uuid,0.1.2,randomPoison/type-uuid
tailscale-api,0.1.5,oxidecomputer/cio
ipmpsc,0.5.1,dicej/ipmpsc
pathfinder_color,0.5.0,servo/pathfinder
secular,1.0.1,none
eth2_ssz_derive,0.3.0,none
weld-codegen,0.7.0,wasmcloud/weld
alt_serde,1.0.119,serde-rs/serde
kanaria,0.2.0,sam-osamu/com.kanaria
rm_rf,0.6.2,vn971/rm_rf
yaxpeax-x86,1.1.5,http://git.iximeow.net/yaxpeax-x86/
yrs,0.16.5,y-crdt/y-crdt/
vorbisfile-sys,0.0.8,none
rumqtt,0.31.0,AtherEnergy/rumqtt
svd2rust,0.28.0,rust-embedded/svd2rust/
pipe-trait,0.4.0,KSXGitHub/pipe-trait.git
csfml-system-sys,0.6.0,jeremyletang/rust-sfml
pam-macros,0.0.3,1wilkens/pam/
fftw,0.8.0,rust-math/fftw
runtime-raw,0.3.0-alpha.5,rustasync/runtime
blob-uuid,0.5.0,ivanceras/blob-uuid
sv-parser-macros,0.13.1,dalance/sv-parser
automata_tools,0.1.1,Wandalen/wTools/tree/master/module/rust/automata_tools
yarte_parser,0.15.2,botika/yarte
google-cloud-token,0.1.1,yoshidan/google-cloud-rust/tree/main/foundation/token
std_tools,0.1.4,Wandalen/wTools/tree/master/module/alias/std_tools
rinfluxdb,0.2.0,https://gitlab.com/claudiomattera/rinfluxdb
fundamental_data_type,0.1.6,Wandalen/wTools/tree/master/module/rust/fundamental_data_type
proconio-derive,0.2.1,statiolake/proconio-rs
byte-strings-proc-macro,0.1.1,danielhenrymantilla/byte-strings-rs
minidom_writer,1.0.0,CanalTP/minidom_writer
mnist,0.5.0,davidMcneil/mnist
bonjour-sys,0.1.0,windy1/bonjour-sys
std_x,0.1.4,Wandalen/wTools/tree/master/module/alias/std_x
vapoursynth-sys,0.4.0,YaLTeR/vapoursynth-rs
executor-macros,0.1.1,none
wautomata,0.1.2,Wandalen/wTools/tree/master/module/rust/wautomata
internet2,0.9.0,internet2-org/rust-internet2
macro_tools,0.1.2,Wandalen/wTools/tree/master/module/rust_alias/macro_tools
bee-rest-api,0.1.7,iotaledger/bee
tor-rtcompat,0.9.0,https://gitlab.torproject.org/tpo/core/arti.git/
tor-bytes,0.7.0,https://gitlab.torproject.org/tpo/core/arti.git/
non_std,0.1.4,Wandalen/wTools/tree/master/module/alias/non_std
rp-pico,0.7.0,rp-rs/rp-hal-boards.git
transit_model,0.56.1,hove-io/transit_model
reqwest-retry-after,0.1.1,melotic/reqwest-retry-after
gha-toolkit,0.3.1,BitskiCo/gha-toolkit
ruma-events-macros,0.26.1,ruma/ruma
meio-protocol,0.97.0,rillrate/meio
impl-more,0.1.5,robjtede/impl-more.git
fs_tools,0.1.0,Wandalen/wTools/tree/master/module/rust/fs_tools
wcensor,0.1.1,Wandalen/wTools/tree/master/module/rust/wcensor
cita_trie,4.0.0,cryptape/cita-trie
etrace,1.1.1,KizzyCode/etrace
tectonic_cfg_support,0.1.4,tectonic-typesetting/tectonic/
aws-nitro-enclaves-cose,0.5.0,awslabs/aws-nitro-enclaves-cose
as-any,0.3.0,zseri/as-any
gdb-protocol,0.1.0,https://gitlab.redox-os.org/redox-os/gdb-protocol
combine-language,4.0.0,Marwes/combine-language
multi_mut,0.1.3,golddranks/multi_mut
jql,6.0.8,yamafaktory/jql
juniper_actix,0.4.0,graphql-rust/juniper
arccstr,1.3.1,jonhoo/arccstr.git
fluent-fallback,0.7.0,projectfluent/fluent-rs
actix-multipart-derive,0.6.0,actix/actix-web.git
tor-cert,0.7.0,https://gitlab.torproject.org/tpo/core/arti.git/
tor-linkspec,0.7.0,https://gitlab.torproject.org/tpo/core/arti.git/
grid,0.10.0,becheran/grid
tor-protover,0.5.0,https://gitlab.torproject.org/tpo/core/arti.git/
av-bitstream,0.2.0,rust-av/rust-av
i2c-linux,0.1.2,arcnmx/i2c-linux-rs
bn-plus,0.4.4,zcash/bn
error_tools,0.1.4,Wandalen/wTools/tree/master/module/rust/error_tools
tor-checkable,0.5.0,https://gitlab.torproject.org/tpo/core/arti.git/
ansi-to-tui,3.0.0,uttarayan21/ansi-to-tui
serenity-voice-model,0.1.1,serenity-rs/serenity.git
filter-logger,0.3.0,http://github.com/kitsuneninetails/filter-logger-rust
notmuch,0.8.0,vhdirk/notmuch-rs
yarte_codegen,0.15.7,botika/yarte
sv-parser-error,0.13.1,dalance/sv-parser
utf8-chars,2.1.0,A1-Triard/utf8-chars
unicode-canonical-combining-class,0.5.0,yeslogic/unicode-canonical-combining-class
tor-config,0.9.0,https://gitlab.torproject.org/tpo/core/arti.git/
never-say-never,6.6.666,danielhenrymantilla/never-say-never.rs
pijul,1.0.0-beta.5,https://nest.pijul.com/pijul/pijul
aws-sdk-ecs,0.28.0,awslabs/aws-sdk-rust
ic-cdk-timers,0.2.0,dfinity/cdk-rs
katex,0.4.6,xu-cheng/katex-rs
probabilistic-collections,0.7.0,https://gitlab.com/jeffrey-xiao/probabilistic-collections-rs
syscallz,0.16.2,kpcyrd/syscallz-rs
x448,0.6.0,crate-crypto/x448
tor-netdoc,0.7.0,https://gitlab.torproject.org/tpo/core/arti.git/
power-assert,0.3.9,gifnksm/power-assert-rs
rsb_derive,0.5.1,abdolence/rust-struct-builder
regex_generate,0.2.3,CryptArchy/regex_generate
libduckdb-sys,0.8.0,wangfenjin/duckdb-rs
inet2_derive,0.9.0,internet2-org/internet2
meio-connect,0.97.0,rillrate/meio
esp-hal-common,0.9.0,esp-rs/esp-hal
sharks,0.5.0,c0dearm/sharks
tor-cell,0.10.0,https://gitlab.torproject.org/tpo/core/arti.git/
tor-netdir,0.9.0,https://gitlab.torproject.org/tpo/core/arti.git/
os_socketaddr,0.2.4,a-ba/os_socketaddr
binwrite,0.2.1,jam1garner/binwrite
tor-proto,0.10.0,https://gitlab.torproject.org/tpo/core/arti.git/
songbird,0.3.2,serenity-rs/songbird.git
notosans,0.1.0,nannou-org/notosans.git
viaspf-record,0.4.1,https://gitlab.com/glts/viaspf
tor-units,0.6.0,https://gitlab.torproject.org/tpo/core/arti.git/
rusoto_dynamodbstreams,0.48.0,rusoto/rusoto
type_hash_core,0.2.0,none
rsa-der,0.3.0,caelunshun/rsa-der
deadpool-sync,0.1.0,bikeshedder/deadpool
colors-transform,0.2.11,emgyrz/colors.rs.git
adobe-cmap-parser,0.3.3,jrmuizel/adobe-cmap-parser
ears,0.8.0,nickbrowne/ears
symphonia-codec-adpcm,0.5.2,pdeljanov/Symphonia
crypto-tests,0.5.5,RustCrypto/utils
portable-pty,0.8.1,wez/wezterm
egui_wgpu_backend,0.23.0,hasenbanck/egui_wgpu_backend
lightning-background-processor,0.0.115,http://github.com/lightningdevkit/rust-lightning
compression,0.1.5,chalharu/rust-compression
lexpr-macros,0.2.2,rotty/lexpr-rs
rvs_derive,0.3.2,abdolence/rust-value-struct
blob,0.3.0,novacrazy/blob-rs
cryptoki-sys,0.1.6,parallaxsecond/rust-cryptoki
uucore,0.0.18,uutils/coreutils/tree/main/src/uucore
ksni,0.2.0,iovxw/ksni
binwrite_derive,0.2.1,jam1garner/binwrite_derive
switchboard-utils,0.2.1,none
automap,0.1.0,maackle/automap-rs
strs_tools,0.1.8,Wandalen/wTools/tree/master/module/rust/strs_tools
tor-chanmgr,0.9.0,https://gitlab.torproject.org/tpo/core/arti.git/
etag,4.0.0,DoumanAsh/etag-rs
sd,0.7.6,chmln/sd.git
cast_trait,0.1.2,https://gitlab.com/nathanfaucett/rs-cast_trait.git
libquickjs-sys,0.10.0,theduke/quickjs-rs
tokio-ping,0.3.0,knsd/tokio-ping
ntex-h2,0.2.4,ntex-rs/ntex-h2
aoc-runner-derive,0.3.0,gobanos/aoc-runner-derive
mozrunner,0.15.1,https://hg.mozilla.org/mozilla-central/file/tip/testing/mozbase/rust/mozrunner
juliex,0.3.0-alpha.8,withoutboats/juliex
vapoursynth,0.4.0,YaLTeR/vapoursynth-rs
twilight-validate,0.15.1,twilight-rs/twilight.git
java-locator,0.1.3,astonbitecode/java-locator
tide-compress,0.11.0,Fishrock123/tide-compress
near-jsonrpc-client,0.5.1,near/near-jsonrpc-client-rs
fuel-core-types,0.18.1,FuelLabs/fuel-core
revai,0.5.0,oxidecomputer/third-party-api-clients/tree/main/rev.ai
isahc-opendal-workaround,2.0.0-opendal.1,sagebind/isahc
bytes-cast-derive,0.2.0,https://foss.heptapod.net/octobus/rust/bytes-cast
relm-gen-widget,0.16.0,antoyo/relm
wasm-runner,0.3.1,almann/wasm-runner
bounded-integer,0.5.6,Kestrer/bounded-integer
tor-circmgr,0.8.0,https://gitlab.torproject.org/tpo/core/arti.git/
hdk_derive,0.3.0-beta-dev.0,none
gix-ignore,0.2.0,Byron/gitoxide
register,1.0.2,rust-embedded/register-rs
apple-sdk,0.4.0,indygreg/apple-platform-rs.git
biquad,0.4.2,korken89/biquad-rs
tor-guardmgr,0.9.0,https://gitlab.torproject.org/tpo/core/arti.git/
duckdb,0.8.0,wangfenjin/duckdb-rs
winpty-sys,0.5.0,alacritty/winpty
netbuf,0.4.1,http://github.com/tailhook/netbuf
ethcontract-generate,0.23.0,gnosis/ethcontract-rs
async-walkdir,0.2.0,ririsoft/async-walkdir
coremidi-sys,3.1.0,jonas-k/coremidi-sys
fuel-core-storage,0.18.1,FuelLabs/fuel-core
opensrv-clickhouse,0.4.0,datafuselabs/opensrv
image_hasher,1.1.2,http://github.com/qarmin/img_hash
cargo-info,0.7.3,https://gitlab.com/imp/cargo-info.git
bytes-cast,0.3.0,https://foss.heptapod.net/octobus/rust/bytes-cast
tor-dirclient,0.7.0,https://gitlab.torproject.org/tpo/core/arti.git/
cryptoki,0.4.1,parallaxsecond/rust-cryptoki
nom-packrat,0.7.0,dalance/nom-packrat
slip-codec,0.3.4,jmaygarden/slip-codec
srcfiles,0.1.0,jsgf/srcfiles
ring-algorithm,0.7.0,https://gitlab.com/Toru3/ring-algorithm
waterfall,0.8.1,pelikan-io/rustcommon
tracing-fmt,0.1.1,tokio-rs/tracing
kv,0.24.0,zshipko/rust-kv
censor,0.3.0,kaikalii/censor
csfml-window-sys,0.6.0,jeremyletang/rust-sfml
linfa-nn,0.6.1,rust-ml/linfa/
gdnative-sys,0.11.3,godot-rust/godot-rust
duration-string,0.3.0,Ronniskansing/duration-string
msql-srv,0.10.0,jonhoo/msql-srv.git
netlify_headers,0.1.1,none
create-tauri-app,3.5.0,tauri-apps/create-tauri-app
retry-error,0.4.0,https://gitlab.torproject.org/tpo/core/arti.git/
zbase32,0.1.2,https://gitlab.com/pgerber/zbase32-rust
lnpbp_bech32,0.9.0,LNP-BP/rust-lnpbp
google-secretmanager1,5.0.2+20230114,Byron/google-apis-rs/tree/main/gen/secretmanager1
ion-shell,1.0.5,redox-os/ion
tracing-timing,0.6.0,jonhoo/tracing-timing.git
fuel-core-chain-config,0.18.1,FuelLabs/fuel-core
moka-cht,0.5.0,moka-rs/moka-cht
plotters-canvas,0.3.0,plotters-rs/plotters-canvas
tor-persist,0.7.0,https://gitlab.torproject.org/tpo/core/arti.git/
tor-dirmgr,0.10.0,https://gitlab.torproject.org/tpo/core/arti.git/
nom-recursive-macros,0.5.0,dalance/nom-packrat
typed_index_collection,2.2.1,hove-io/typed_index_collection
rspotify-model,0.11.7,ramsayleung/rspotify
buffer-redux,1.0.0,dignifiedquire/buffer-redux
progress-streams,1.1.0,pop-os/progress-streams
rspotify-macros,0.11.7,ramsayleung/rspotify
ruint,1.8.0,recmo/uint
cli-clipboard,0.4.0,actuallyallie/cli-clipboard
yaxpeax-arch,0.2.7,https://git.iximeow.net/yaxpeax-arch/
rvstruct,0.3.2,abdolence/rust-value-struct
fil_actor_power,9.0.1,filecoin-project/builtin-actors
ethcontract,0.23.2,gnosis/ethcontract-rs
conduit-git-http-backend,0.10.0,conduit-rust/conduit-git-http-backend
license-exprs,1.6.0,rust-lang-nursery/license-exprs
optimization_engine,0.7.7,alphaville/optimization-engine
bounded-static,0.5.0,fujiapple852/bounded-static
tor-consdiff,0.5.0,https://gitlab.torproject.org/tpo/core/arti.git/
nonmax,0.5.3,LPGhatguy/nonmax
dimensioned,0.8.0,paholg/dimensioned
error-iter,0.4.1,parasyte/error-iter
thread-control,0.1.2,DenisKolodin/thread-control
mp4ameta_proc,0.6.0,Saecki/rust-mp4ameta
safe-lock,0.1.3,https://gitlab.com/leonhard-llc/ops
fil_actor_market,9.0.1,filecoin-project/builtin-actors
bet,1.0.2,Canop/bet
static_cell,1.0.0,embassy-rs/static-cell
fil_actor_reward,9.0.1,filecoin-project/builtin-actors
fil_actor_account,9.0.1,none
rusoto_sesv2,0.48.0,rusoto/rusoto
verbatim,0.1.1,dherman/verbatim
nom-recursive,0.5.0,dalance/nom-recursive
file-owner,0.1.1,https://git.sr.ht/~jpastuszek/file-owner
wlang,0.1.0,Wandalen/wTools/tree/master/module/rust/wlang
imbl-sized-chunks,0.1.1,jneem/imbl-sized-chunks
message-io,0.17.0,lemunozm/message-io/
rspotify-http,0.11.7,ramsayleung/rspotify
lofty_attr,0.7.0,Serial-ATA/lofty-rs
flip-link,0.1.6,knurling-rs/flip-link
fil_actor_system,9.0.1,filecoin-project/builtin-actors
arti-client,0.9.0,https://gitlab.torproject.org/tpo/core/arti.git/
