mv-vm-types-0.3.2,16682
move-stackless-bytecode-0.3.2,16682
mv-stdlib-0.3.2,16682
mv-vm-runtime-0.3.2,16682
read-write-set-dynamic-0.3.2,16682
mv-resource-viewer-0.3.2,16682
mv-ir-compiler-0.3.2,16682
mv-cli-0.3.2,16682
mdbook-0.4.37,16536
spotify-tui-0.25.0,16499
tree-sitter-0.22.2,16245
tree-sitter-highlight-0.22.2,16245
tree-sitter-tags-0.22.2,16245
tree-sitter-loader-0.22.2,16245
tree-sitter-config-0.22.2,16245
tree-sitter-cli-0.22.2,16245
axum-0.7.4,15903
axum-core-0.4.3,15903
axum-macros-0.4.1,15903
axum-extra-0.9.2,15903
axum-debug-0.3.3,15903
fnm-1.35.1,15194
vtable-0.2.0,14807
i-slint-common-1.5.0,14807
vtable-macro-0.2.0,14807
i-slint-compiler-1.5.0,14807
const-field-offset-macro-0.1.5,14807
const-field-offset-0.1.5,14807
i-slint-core-1.5.0,14807
i-slint-core-macros-1.5.0,14807
i-slint-backend-selector-1.5.0,14807
slint-1.5.0,14807
slint-macros-1.5.0,14807
i-slint-backend-winit-1.5.0,14807
i-slint-backend-qt-1.5.0,14807
slint-build-1.5.0,14807
i-slint-renderer-skia-1.5.0,14807
i-slint-renderer-femtovg-1.5.0,14807
i-slint-backend-linuxkms-1.5.0,14807
sixtyfps-0.2.0,14807
i-slint-backend-gl-0.2.5,14807
leptos_hot_reload-0.6.9,14512
server_fn_macro_default-0.6.9,14512
server_fn-0.6.9,14512
leptos_reactive-0.6.9,14512
leptos_dom-0.6.9,14512
leptos-0.6.9,14512
leptos_macro-0.6.9,14512
leptos_server-0.6.9,14512
leptos_config-0.6.9,14512
leptos_router-0.6.9,14512
leptos_meta-0.6.9,14512
leptos_integration_utils-0.6.9,14512
leptos_axum-0.6.9,14512
leptos_actix-0.6.9,14512
cranelift-entity-0.105.3,14344
cranelift-frontend-0.105.3,14344
cranelift-codegen-meta-0.105.3,14344
cranelift-codegen-0.105.3,14344
cranelift-bforest-0.105.3,14344
cranelift-codegen-shared-0.105.3,14344
cranelift-native-0.105.3,14344
wasmtime-environ-18.0.3,14344
wasmtime-runtime-18.0.3,14344
wasmtime-18.0.3,14344
wasmtime-jit-17.0.2,14344
cranelift-wasm-0.105.3,14344
wasmtime-cranelift-18.0.3,14344
wasmtime-types-18.0.3,14344
wasmtime-jit-debug-18.0.3,14344
wasmtime-cache-18.0.3,14344
wasmtime-asm-macros-18.0.3,14344
wasmtime-jit-icache-coherence-18.0.3,14344
wasmtime-cranelift-shared-18.0.3,14344
wasmtime-fiber-18.0.3,14344
wasmtime-debug-0.29.0,14344
wasmtime-profiling-0.29.0,14344
wasi-common-18.0.3,14344
wiggle-generate-18.0.3,14344
wiggle-18.0.3,14344
wiggle-macro-18.0.3,14344
wasmtime-obj-0.29.0,14344
wasmtime-wasi-18.0.3,14344
wasi-cap-std-sync-17.0.2,14344
cranelift-control-0.105.3,14344
cranelift-egraph-0.91.1,14344
wasmtime-component-util-18.0.3,14344
wasmtime-wit-bindgen-18.0.3,14344
wasmtime-component-macro-18.0.3,14344
cranelift-module-0.105.3,14344
cranelift-jit-0.105.3,14344
wasmtime-versioned-export-macros-18.0.3,14344
wasmtime-wmemcheck-18.0.3,14344
cranelift-object-0.105.3,14344
winch-codegen-0.16.3,14344
wasmtime-winch-18.0.3,14344
cranelift-0.105.3,14344
wasi-tokio-17.0.2,14344
substrate-wasmtime-0.19.0,14344
wasmtime-wasi-nn-18.0.3,14344
substrate-wasmtime-runtime-0.16.0-threadsafe.4,14344
substrate-wasmtime-jit-0.16.0-threadsafe.4,14344
wig-0.21.0,14344
yanix-0.23.0,14344
substrate-wasmtime-profiling-0.16.0-threadsafe.4,14344
cranelift-simplejit-0.68.0,14344
cranelift-reader-0.105.3,14344
cranelift-faerie-0.66.0,14344
lightbeam-0.30.0,14344
wasmtime-wast-18.0.3,14344
wasmtime-wasi-http-18.0.3,14344
wasmtime-wiggle-macro-0.27.0,14344
wasmtime-wiggle-0.27.0,14344
cranelift-preopt-0.92.1,14344
wasmtime-cli-18.0.3,14344
wasmtime-cli-flags-18.0.3,14344
wasmtime-lightbeam-0.30.0,14344
cranelift-interpreter-0.105.3,14344
cranelift-serde-0.105.3,14344
wiggle-borrow-0.27.0,14344
wasi-common-cbindgen-0.10.0,14344
fiber-for-wasmedge-14.0.4,14344
navi-2.23.0,14271
hyper-1.2.0,13756
ra_ap_syntax-0.0.205,13506
ra_ap_ide_ssr-0.0.205,13506
filedescriptor-0.8.2,13487
termwiz-0.22.0,13487
vtparse-0.6.2,13487
wezterm-dynamic-0.2.0,13487
wezterm-bidi-0.2.3,13487
wezterm-color-types-0.3.0,13487
wezterm-dynamic-derive-0.1.0,13487
portable-pty-0.8.1,13487
clap-4.5.3,13191
clap_builder-4.5.2,13191
candle-core-0.4.1,13113
candle-nn-0.4.1,13113
candle-kernels-0.4.1,13113
candle-transformers-0.4.1,13113
lemmy_db_schema-0.19.3,12768
lemmy_db_views-0.19.3,12768
lemmy_api_common-0.19.3,12768
lemmy_utils-0.19.3,12768
lemmy_db_views_moderator-0.19.3,12768
lemmy_db_views_actor-0.19.3,12768
lemmy_apub-0.19.1-rc.1,12768
lemmy_api-0.19.1-rc.1,12768
lemmy_routes-0.19.1-rc.1,12768
lemmy_api_crud-0.19.1-rc.1,12768
lsd-1.0.0,12218
solana-sdk-macro-1.18.6,11952
solana-frozen-abi-macro-1.18.6,11952
solana-frozen-abi-1.18.6,11952
solana-program-1.18.6,11952
solana-logger-1.18.6,11952
solana-sdk-1.18.6,11952
solana-metrics-1.18.6,11952
solana-measure-1.18.6,11952
solana-config-program-1.18.6,11952
solana-vote-program-1.18.6,11952
solana-rayon-threadlimit-1.18.6,11952
solana-transaction-status-1.18.6,11952
solana-account-decoder-1.18.6,11952
solana-clap-utils-1.18.6,11952
solana-remote-wallet-1.18.6,11952
solana-version-1.18.6,11952
solana-client-1.18.6,11952
solana-net-utils-1.18.6,11952
solana-zk-token-sdk-1.18.6,11952
solana-stake-program-1.18.6,11952
solana-runtime-1.18.6,11952
solana-cli-config-1.18.6,11952
solana-faucet-1.18.6,11952
solana-perf-1.18.6,11952
solana-program-runtime-1.18.6,11952
solana-address-lookup-table-program-1.18.6,11952
solana-compute-budget-program-1.18.6,11952
solana-bpf-loader-program-1.18.6,11952
solana-streamer-1.18.6,11952
solana-banks-interface-1.18.6,11952
solana-banks-server-1.18.6,11952
solana-banks-client-1.18.6,11952
solana-program-test-1.18.6,11952
solana-bucket-map-1.18.6,11952
solana-crate-features-1.8.16,11952
solana-zk-token-proof-program-1.18.6,11952
solana-send-transaction-service-1.18.6,11952
solana-secp256k1-program-1.8.16,11952
solana-bloom-1.18.6,11952
solana-cli-output-1.18.6,11952
solana-merkle-tree-1.18.6,11952
solana-rpc-client-api-1.18.6,11952
solana-ledger-1.18.6,11952
solana-rpc-client-1.18.6,11952
solana-pubsub-client-1.18.6,11952
solana-connection-cache-1.18.6,11952
solana-quic-client-1.18.6,11952
solana-tpu-client-1.18.6,11952
solana-udp-client-1.18.6,11952
solana-rpc-client-nonce-utils-1.18.6,11952
solana-thin-client-1.18.6,11952
solana-storage-bigtable-1.18.6,11952
solana-gossip-1.18.6,11952
solana-storage-proto-1.18.6,11952
solana-core-1.18.6,11952
solana-poh-1.18.6,11952
solana-rpc-1.18.6,11952
solana-geyser-plugin-interface-1.18.6,11952
solana-entry-1.18.6,11952
solana-sys-tuner-1.15.2,11952
solana-geyser-plugin-manager-1.18.6,11952
solana-test-validator-1.18.6,11952
solana-loader-v4-program-1.18.6,11952
solana-system-program-1.18.6,11952
solana-ed25519-program-1.8.16,11952
solana-clap-v3-utils-1.18.6,11952
solana-download-utils-1.18.6,11952
solana-validator-1.18.6,11952
solana-keygen-1.18.6,11952
solana-accounts-db-1.18.6,11952
solana-cost-model-1.18.6,11952
solana-vote-1.18.6,11952
solana-install-1.18.6,11952
solana-cli-1.18.6,11952
solana-genesis-1.18.6,11952
solana-notifier-1.18.6,11952
solana-genesis-utils-1.18.6,11952
solana-local-cluster-1.18.6,11952
solana-watchtower-1.18.6,11952
solana-budget-program-1.7.0,11952
solana-turbine-1.18.6,11952
solana-exchange-program-1.8.16,11952
solana-stake-accounts-1.18.6,11952
solana-noop-program-1.8.0,11952
solana-failure-program-1.8.0,11952
solana-tokens-1.18.6,11952
solana-vest-program-1.6.28,11952
solana-ownable-1.8.0,11952
solana-vote-signer-1.4.28,11952
solana-replica-lib-1.13.7,11952
solana-chacha-sys-1.1.23,11952
btc_spv_bin-1.2.32,11952
solana-genesis-programs-1.3.13,11952
solana-stake-monitor-1.7.4,11952
solana-ledger-tool-1.18.6,11952
solana-accountsdb-plugin-interface-1.10.2,11952
solana-storage-program-1.1.13,11952
solana-btc-spv-program-1.2.32,11952
solana-accountsdb-plugin-manager-1.10.2,11952
solana-sdk-macro-frozen-abi-1.4.1,11952
solana-archiver-utils-1.1.23,11952
solana-0.18.0-pre1,11952
solana-chacha-1.1.23,11952
solana-chacha-cuda-1.1.13,11952
home-0.5.9,11888
cargo-platform-0.1.7,11888
rustfix-0.7.0,11888
cargo-0.77.0,11888
crates-io-0.39.2,11888
cargo-util-0.2.9,11888
cargo-credential-0.4.2,11888
cargo-credential-libsecret-0.4.2,11888
cargo-credential-macos-keychain-0.4.2,11888
cargo-credential-wincred-0.4.2,11888
diesel-2.1.5,11844
diesel_cli-2.1.1,11844
diesel_infer_schema-1.4.0,11844
infer_schema_internals-1.4.0,11844
diesel_codegen_shared-0.10.0,11844
py-spy-0.3.14,11774
sqlx-0.7.4,11618
sqlx-core-0.7.4,11618
sqlx-macros-0.7.4,11618
sqlx-rt-0.6.3,11618
sqlx-macros-core-0.7.4,11618
sqlx-mysql-0.7.4,11618
sqlx-sqlite-0.7.4,11618
sqlx-postgres-0.7.4,11618
sqlx-cli-0.7.4,11618
tui-0.19.0,10809
wgpu-core-0.19.3,10736
wgpu-types-0.19.2,10736
wgpu-0.19.3,10736
wgpu-hal-0.19.3,10736
wgpu-native-0.5.1,10736
deno_webgpu-0.109.0,10736
wgpu-subscriber-0.1.0,10736
hurl-4.2.0,10733
hurl_core-4.2.0,10733
rustc_tools_util-0.3.0,10697
gping-1.16.1,10246
rayon-1.9.0,10157
rayon-core-1.12.1,10157
xsv-0.13.0,10044
broot-1.36.1,9998
biome_text_size-0.5.7,9827
biome_diagnostics_categories-0.5.7,9827
biome_text_edit-0.5.7,9827
biome_diagnostics_macros-0.5.7,9827
biome_rowan-0.5.7,9827
biome_markup-0.5.7,9827
biome_console-0.5.7,9827
biome_diagnostics-0.5.7,9827
biome_parser-0.5.7,9827
biome_json_syntax-0.5.7,9827
biome_json_factory-0.5.7,9827
biome_json_parser-0.5.7,9827
tantivy-0.21.1,9779
tantivy-query-grammar-0.21.0,9779
tantivy-common-0.6.0,9779
tantivy-bitpacker-0.5.0,9779
ownedbytes-0.6.0,9779
fastfield_codecs-0.3.1,9779
tantivy-tokenizer-api-0.2.0,9779
tantivy-sstable-0.2.0,9779
tantivy-columnar-0.2.0,9779
tantivy-stacker-0.2.0,9779
windows_x86_64_msvc-0.52.4,9762
windows-sys-0.52.0,9762
windows_x86_64_gnu-0.52.4,9762
windows_i686_msvc-0.52.4,9762
windows_aarch64_msvc-0.52.4,9762
windows_i686_gnu-0.52.4,9762
windows_aarch64_gnullvm-0.52.4,9762
windows_x86_64_gnullvm-0.52.4,9762
windows-targets-0.52.4,9762
windows-0.54.0,9762
windows-core-0.55.0,9762
windows-implement-0.53.0,9762
windows-interface-0.53.0,9762
windows-bindgen-0.55.0,9762
windows-metadata-0.55.0,9762
windows-tokens-0.48.0,9762
windows_macros-0.31.0,9762
windows_gen-0.31.0,9762
winrt-0.8.0,9762
windows_reader-0.31.0,9762
windows_quote-0.30.0,9762
windows-version-0.1.0,9762
windows-result-0.1.0,9762
prql-compiler-0.11.3,9398
prql-parser-0.9.5,9398
prql-ast-0.9.5,9398
druid-shell-0.8.3,9319
druid-0.8.3,9319
druid-derive-0.5.1,9319
warp-0.3.6,9095
reqwest-0.11.26,9029
onefetch-2.20.0,8958
tonic-0.11.0,8902
tonic-build-0.11.0,8902
tonic-health-0.11.0,8902
tonic-reflection-0.11.0,8902
tonic-web-0.11.0,8902
tonic-types-0.11.0,8902
octets-0.3.0,8835
quiche-0.20.1,8835
qlog-0.12.0,8835
hexyl-0.14.0,8780
bottom-0.9.6,8760
bandwhich-0.22.2,8618
serde-1.0.197,8523
serde_derive-1.0.197,8523
serde_derive_internals-0.29.0,8523
serde_codegen_internals-0.14.2,8523
serde_codegen-0.9.0,8523
serde_macros-0.8.9,8523
alt_serde-1.0.119,8523
serde_derive_state-0.4.10,8523
alt_serde_derive-1.0.119,8523
serde_item-0.2.0,8523
actix-0.13.3,8364
actix_derive-0.6.1,8364
actix-broker-0.4.3,8364
tokenizers-0.15.2,8336
amethyst-0.15.3,7974
amethyst_config-0.15.3,7974
amethyst_core-0.15.3,7974
amethyst_assets-0.15.3,7974
amethyst_input-0.15.3,7974
amethyst_ui-0.15.3,7974
amethyst_audio-0.15.3,7974
amethyst_utils-0.15.3,7974
amethyst_animation-0.15.3,7974
amethyst_controls-0.15.3,7974
amethyst_locale-0.15.3,7974
amethyst_derive-0.15.3,7974
amethyst_network-0.15.3,7974
amethyst_error-0.15.3,7974
amethyst_window-0.15.3,7974
amethyst_renderer-0.10.4,7974
amethyst_tiles-0.15.3,7974
amethyst_gltf-0.15.3,7974
amethyst_test-0.15.3,7974
gix-features-0.38.1,7870
gix-hash-0.14.2,7870
gix-tempfile-13.1.1,7870
gix-object-0.42.0,7870
gix-ref-0.43.0,7870
gix-lock-13.1.1,7870
gix-actor-0.31.0,7870
gix-config-0.36.0,7870
gix-glob-0.16.2,7870
gix-path-0.10.7,7870
gix-sec-0.10.6,7870
gix-config-value-0.14.6,7870
gix-date-0.8.5,7870
gix-validate-0.8.4,7870
gix-fs-0.10.1,7870
gix-utils-0.1.11,7870
gix-url-0.27.2,7870
gix-traverse-0.38.0,7870
gix-discover-0.31.0,7870
gix-0.60.0,7870
gix-diff-0.42.0,7870
gix-odb-0.59.0,7870
gix-pack-0.49.0,7870
gix-revision-0.27.0,7870
gix-refspec-0.23.0,7870
gix-index-0.31.0,7870
gix-hashtable-0.5.2,7870
gix-worktree-0.32.0,7870
gix-attributes-0.22.2,7870
gix-credentials-0.24.2,7870
gix-quote-0.4.12,7870
gix-bitmap-0.2.11,7870
gix-prompt-0.8.4,7870
gix-chunk-0.4.8,7870
gix-trace-0.1.8,7870
gix-command-0.3.6,7870
gix-ignore-0.11.2,7870
gix-commitgraph-0.24.2,7870
gix-revwalk-0.13.0,7870
gix-negotiate-0.13.0,7870
gix-mailmap-0.23.0,7870
gix-protocol-0.44.2,7870
gix-transport-0.41.2,7870
gix-packetline-0.17.4,7870
gix-filter-0.11.0,7870
gix-packetline-blocking-0.17.3,7870
gix-macros-0.1.4,7870
gix-submodule-0.10.0,7870
gix-pathspec-0.7.1,7870
gix-worktree-state-0.9.0,7870
git-hash-0.10.3,7870
git-features-0.26.5,7870
gix-archive-0.11.0,7870
gix-worktree-stream-0.11.0,7870
git-config-0.16.2,7870
git-object-0.26.2,7870
git-actor-0.17.2,7870
git-validate-0.7.3,7870
git-ref-0.24.1,7870
git-tempfile-3.0.3,7870
git-date-0.4.3,7870
git-lock-3.0.3,7870
git-path-0.7.2,7870
git-glob-0.5.4,7870
git-sec-0.6.3,7870
